"Ano_Ref","id_mun","AG001","POP_URB","AG006","AG028","FN001","FN002","FN006","FN013","FN023","FN033","FN042","FN048","FN052","FN058"
2017,2103406,3823,40391,1275.92,405.93,734373.17,734373.17,637319.23,219190.03,0,0,0,0,0,0
2019,2104701,2679,2970,571.85,387.91,583466.81,583466.81,507759.7,253706.93,36616.01,36616.01,0,0,0,0
2017,2105609,2288,6137,595.75,460.7,293907.65,293907.65,216843.52,231093.81,0,0,0,0,0,0
2021,2106201,2932,5931,388.42,103.02,615268.78,615268.78,171081.5,78430.38,3005.25,7119.43,NA,NA,NA,NA
2020,2106375,2232,10589,137.44,198.47,0,0,0,171893.91,959.59,1947.87,0,0,0,0
2021,2106409,2090,8060,422.57,194.7,780597.88,780597.88,671556.3,149002.13,6364.32,12334.75,NA,NA,NA,NA
2021,2106755,531,23270,434.35,492.5,87463.32,87463.32,16138.38,364106.61,20019.31,23171.94,NA,NA,NA,NA
2017,2107100,3217,7286,671.52,386.25,557462.06,557462.06,513907.71,166598.15,0,0,0,0,0,0
2017,2108405,1815,3740,261.51,916.42,294640.18,294640.18,255759.23,90228.81,0,0,0,0,0,0
2017,2108801,7894,11808,1275.7,583,892856.08,892856.08,704116.83,299609.75,0,0,0,0,0,0
2018,2110039,7138,13976,350.63,164.22,1163.27,1163.27,0,176878.64,0,0,0,0,0,0
2017,2110856,3798,5565,329.16,185.64,720881.33,720881.33,502416.42,89837.33,0,0,0,0,0,0
2021,2111706,3212,5845,565.53,187.68,424209.88,424209.88,293414.37,143189.59,4375.57,8480.34,NA,NA,NA,NA
2017,2111904,2160,4931,148.37,343.77,0,0,0,171955.71,0,0,0,0,0,0
2017,2201309,2276,1910,134.52,90.7,309270.81,309270.81,264775.12,55861.88,0,1068.39,0,0,0,0
2017,2201960,5625,3582,285.68,117.1,660356.74,660356.74,683248.72,65475.75,0,2303.02,0,0,0,0
2021,2202000,15837,10703,1244.61,586,2182878.67,2182878.67,2911867.15,375547.87,375000,419803.21,0,0,0,0
2018,2202406,5299,6599,435.34,148.73,741692.69,741692.69,745087.35,115245.58,0,620.53,0,0,0,0
2019,2203107,7659,7584,603.91,349.12,1285608.01,1285608.01,1339790.72,272034.06,0,222.03,0,0,0,0
2019,2203354,2399,2488,106.3,1.36,320474.04,320474.04,357985.13,1085.03,0,67.48,0,0,0,0
2017,2203800,2620,1999,160.92,142.59,368676.67,368676.67,488915.52,93407.81,0,1342.02,0,0,0,0
2021,2205151,3072,1023,155.96,10.97,487996.33,487996.33,516309.41,10255.84,0,7944.16,0,0,0,0
2018,2205409,5880,4415,353.29,181.87,803923.41,803923.41,974291.06,119171.75,0,712.47,0,0,0,0
2018,2205557,3468,3230,235.06,129.43,382955.48,382955.48,445291.04,96458.54,0,397.94,0,0,0,0
2017,2207959,1012,723,80.42,87.38,227761.82,227761.82,187574.89,53522.7,0,786.49,0,0,0,0
2021,2207553,788,528,61.12,100.71,229497.75,229497.75,219837.43,92906,0,3382.51,0,0,0,0
2018,2209351,2198,1824,138.85,145.23,308792.25,308792.25,401138.77,162263.55,0,307.71,0,0,0,0
2018,2210052,3117,2810,303.71,113.86,391589.44,391589.44,427321.83,87052.28,0,406.88,0,0,0,0
2017,2210904,2113,1622,274.09,55.25,211417.64,211417.64,351505.66,34167.83,0,886.78,0,0,0,0
2019,2211605,2971,733,85.03,92.78,167289.52,167289.52,155658.83,84172.22,0,35.06,50000,1e+05,0,0
2013,2904308,13848,5139,589.6,840.97,1216589.9,1216589.9,1066148.03,227774.89,3290.54,22267.99,NA,NA,NA,NA
2015,2908705,9152,8067,412.91,335.99,1302425.32,1302425.32,1383357.36,146987.46,779144.31,1143990.07,NA,NA,0,0
2012,2911808,11189,10272,429.04,231.67,1171784.64,1171784.64,1215952.02,48798.12,NA,NA,NA,NA,NA,NA
2012,2911857,7042,5390,320.16,165.17,526687.1,526687.1,541029.74,45693.09,NA,NA,NA,NA,NA,NA
2013,2914505,25520,12111,887.98,1103.96,1356011.82,1356011.82,1363445.42,307881.01,14752.29,32387.26,8000,8000,NA,NA
2012,2918506,15004,10020,614.06,1488.78,1182171.37,1182171.37,1187068.46,3237.62,NA,NA,NA,NA,NA,NA
2015,2919405,5705,6586,144.13,108.46,542088.35,542088.35,575652.64,35277.1,402132.26,1061950.6,NA,NA,0,0
2015,2920908,11799,11868,447.2,351.72,1336424.69,1336424.69,1316912.69,102815.92,11193.75,30348.92,NA,NA,0,0
2012,2922706,7899,6588,390.79,190.57,770396.26,770396.26,726167.25,38739.3,NA,NA,NA,NA,NA,NA
2014,2922755,2969,2982,124.52,19.68,362079.1,362079.1,307661.47,2871.15,11057.62,12300.6,NA,NA,NA,NA
2012,2923209,6581,6579,336.16,0,300828.12,300828.12,300828.12,915.96,0,0,0,0,0,0
2016,2923902,8076,7336,301.63,23.48,1103606.1,1103606.1,1099801.8,8306.44,11207.21,13516.51,NA,NA,0,0
2015,2923902,8321,7418,309.7,24.79,991377.92,991377.92,1011058.15,9497.83,365.72,991.55,NA,NA,0,0
2015,2924207,5697,2973,0,326.48,569967.11,569967.11,482638.76,109210.46,7149.2,19383.19,NA,NA,0,0
2016,2924504,4511,4656,231.15,590.14,824435.11,824435.11,866814.17,148068.44,589.46,1464.06,NA,NA,0,0
2014,2925907,18520,6813,877.6,1043.49,1952750.38,1952750.38,1912179.94,563660.31,63748.53,70914.44,NA,NA,NA,NA
2013,2926905,6324,5318,242.79,298.77,588347.89,588347.89,624128.62,84094.7,1036.6,8618.49,NA,NA,NA,NA
2013,2929602,10622,8576,458.81,503.22,1115451.32,1115451.32,1158605.48,105907.72,8902.04,24287.72,NA,NA,NA,NA
2014,2930600,13308,7847,626.28,388.14,1712970.23,1712970.23,1803004.36,92387.15,83486.22,92870.82,NA,NA,NA,NA
2014,2933174,3679,3473,191.09,71.12,402521.21,402521.21,424542.65,18632.06,13217.45,14703.21,NA,NA,NA,NA
2016,2102705,8388,13700,2660.17,1964.65,1275879.34,1275879.34,978293.5,0,0,0,0,0,0,0
2013,2103208,31783,54949,1909.26,1180.83,3129119.74,3129119.74,3029653.27,384585.32,2393051,2393051,0,0,0,0
2016,2103505,18426,26421,1597.85,1590.37,2410263.86,2410263.86,1818328.35,576701.91,0,0,0,0,0,0
2015,2103604,48922,44519,8105.29,2891.89,5025621.93,5025621.93,4434795.02,2055675.19,48800,210854.8,0,0,0,0
2012,2104008,8827,9634,1253.63,506.74,752136.55,752136.55,901370.61,221255.15,215184.5,215184.5,0,0,0,0
2016,2106409,6682,7799,744.91,245.97,659754.12,659754.12,544651.36,130658.4,0,0,0,0,0,0
2012,2106409,6602,7371,802.5,281.38,545728.1,545728.1,330567.53,149324.55,0,0,0,0,0,0
2012,2107100,4011,6902,686.41,485.36,348691.57,348691.57,318473.7,130076.41,0,0,0,0,0,0
2012,2108058,1047,4799,179.78,47.96,46072.62,46072.62,36928.23,29218.79,0,0,0,0,0,0
2015,2108454,8622,8264,1311.03,519.19,829626.09,829626.09,886045.47,161374.77,0,0,0,0,0,0
2013,2109759,1560,2412,159.39,129.87,131905,131905,135595.37,129499.01,0,0,0,0,0,0
2016,2112209,166295,144551,18452.96,9796,17171228.3,17171228.3,16049886.92,4730908.35,2555185.57,21932513.02,0,0,0,0
2013,2112704,12571,28591,1665.71,394.82,852872.55,852872.55,633269.81,311052.54,0,0,0,0,0,0
2015,2113009,4729,15797,493.69,474.87,283715.01,283715.01,176485.11,162164.45,0,0,0,0,0,0
2012,2201929,1211,1659,140.28,102.31,124275.07,124275.07,97932.25,68.82,0,0,0,0,0,0
2012,2202059,1646,1693,268.58,196.16,241018.29,241018.29,229618.22,90106.2,0,0,0,0,0,0
2016,2203503,12345,10050,866.68,669.08,1757492.56,1757492.56,1811444.95,276485.44,0,0,0,0,0,0
2014,2203503,9939,10089,918.24,609.73,1448589.88,1448589.88,1553048.29,194594.51,0,0,NA,NA,0,0
2016,2204204,4418,4218,289.02,220.99,547671.28,547671.28,581691.85,104303.66,0,0,0,0,0,0
2015,2205532,2525,893,155.01,206,191526.31,191526.31,243248.17,103519.21,0,0,NA,NA,0,0
2013,2206902,3190,3284,260.98,130.84,497580.97,497580.97,574201.86,57393.84,0,0,0,0,0,0
2015,2207850,2601,1780,169.04,125.7,282374.33,282374.33,281071.98,74801.65,0,0,NA,NA,0,0
2016,2209401,4373,4092,266.22,166.32,611939.71,611939.71,616529.61,93350.53,0,0,0,0,0,0
2013,2209658,1442,1470,109.5,254.3,218361.56,218361.56,238326.81,105675.53,0,0,0,0,0,0
2007,2902401,9446,12016,450.07,34.63,465466.46,465466.46,520329.02,55071.14,0,0,NA,NA,NA,NA
2011,2906824,10155,8757,345.85,289.99,792403,792403,874968,75974,NA,NA,NA,NA,NA,NA
2011,2909406,7157,6643,304.28,414.65,625833,625833,708284,151212,NA,NA,NA,NA,NA,NA
2009,2911006,8317,7370,328.23,285.62,574402.72,574402.72,511670.49,53261.11,NA,NA,0,0,0,0
2007,2911006,7348,7348,345.97,254.45,514095.25,514095.25,449008.59,68122.73,0,0,NA,NA,NA,NA
2008,2913200,21405,19402,997.72,339.12,1647063.84,1647063.84,1843254.11,68833.03,0,0,NA,NA,NA,NA
2009,2914653,21593,20417,916,969.86,1231007.93,1231007.93,1253444.49,152088.72,NA,NA,0,0,0,0
2008,2915205,6926,9745,369.96,137.51,526046.18,526046.18,653071.83,40308.24,0,0,NA,NA,NA,NA
2009,2915403,6689,6024,301.67,87.59,426050.14,426050.14,426201.86,28302.81,NA,NA,0,0,0,0
2010,2917409,3546,4923,119.67,141.1,261486,261486,279400,54547,NA,NA,NA,NA,NA,NA
2009,2918506,14917,9681,602.83,1024.82,768545.32,768545.32,840901.62,228473.88,NA,NA,0,0,0,0
2011,2920809,7725,5298,253.14,190.7,565380,565380,614304,47728,NA,NA,NA,NA,NA,NA
2008,2921450,2134,1543,111.2,49.43,150346.72,150346.72,152859.96,18899.14,0,0,NA,NA,NA,NA
2011,2923308,6047,2765,323.66,336.36,475344,475344,476350,69996,NA,NA,NA,NA,NA,NA
2008,2924652,5799,5234,234.87,6.7,328667.59,328667.59,399357.15,61900.6,0,0,NA,NA,NA,NA
2011,2926103,9640,6786,530.53,0.36,672947,672947,793303,NA,NA,NA,NA,NA,NA,NA
2011,2926905,6312,5274,275.52,185.11,550874,550874,597740,52455,55000,55000,NA,NA,NA,NA
2007,2927002,22491,22491,1096.7,313.27,1384615.41,1384615.41,1512142.8,281409.52,148000,148000,NA,NA,NA,NA
2010,2927507,11638,8669,820.05,3.93,958059,958059,1114301,182612,NA,NA,NA,NA,NA,NA
2007,2927507,8531,8025,793.95,NA,661381.66,661381.66,682401.44,122343.75,0,0,NA,NA,NA,NA
2007,2929107,7618,8971,361.43,454.1,519764.77,519764.77,545323.18,111135.33,0,0,NA,NA,NA,NA
2007,2929800,6456,6456,293.81,74.77,450430.53,450430.53,450155.7,34128.58,73000,73000,NA,NA,NA,NA
2009,2932309,19803,18569,1014.37,191.13,1385771.01,1385771.01,1352835.94,50495.77,NA,NA,0,0,0,0
2010,2932804,13922,12810,435.47,346.9,955795,955795,1170537,71180,NA,NA,NA,NA,NA,NA
2009,2933257,3743,1623,172.77,80.1,224375.89,224375.89,291606.88,25881.84,NA,NA,0,0,0,0
2009,2100303,3322,11306,277.97,101.83,123172.3,123172.3,151564.18,38623.94,0,0,NA,NA,NA,NA
2008,2100436,9563,15399,837.95,389.18,223784.9,223784.9,275092.08,178377.09,21588.43,32358.61,NA,NA,NA,NA
2009,2100477,7825,9777,680,744.75,266210.32,266210.32,412669.56,282486.12,0,0,NA,NA,NA,NA
2009,2101103,2646,1964,234,469.23,130261.55,130261.55,147044.03,177982.49,0,0,NA,NA,NA,NA
2011,2101301,2557,8729,329.62,102.21,180792.86,180792.86,202134.87,55324.82,0,0,0,0,0,0
2008,2101400,63093,68492,6052.24,7100,3742025.5,3742025.5,3894032.35,795271.47,126595.47,126595.47,NA,NA,NA,NA
2007,2102408,2498,3263,288,37,82571.69,82571.69,99631.17,38631,0,0,NA,NA,NA,NA
2008,2105906,1401,5489,157.66,272.4,33325.63,33325.63,40966.2,92901.06,3214.91,4818.78,NA,NA,NA,NA
2009,2106300,4733,7595,395,30.42,204339.17,204339.17,208284.19,11537.19,0,0,NA,NA,NA,NA
2009,2106755,10479,15585,880,285.66,283897.81,283897.81,266543.08,108352.21,0,0,NA,NA,NA,NA
2009,2110005,17245,22925,1450,567.94,69234.52,69234.52,52680.66,215421.55,224151.24,224151.24,NA,NA,NA,NA
2010,2110039,4,12591,336.42,517.9,6531.6,6531.6,58.64,322625.4,161856,161856,NA,NA,NA,NA
2007,2110104,12222,13177,573,258,307833.67,307833.67,295627.07,54806,0,1800,NA,NA,NA,NA
2007,2110302,5327,5645,899,402,239379.54,239379.54,222027.49,80886,0,0,NA,NA,NA,NA
2009,2111102,24490,19863,2038,2397.99,1124363.31,1124363.31,1183565.21,909568.24,49073.09,49073.09,NA,NA,NA,NA
2007,2200806,2089,2281,189,78.71,176220.45,176220.45,180754.99,36351.77,0,0,NA,NA,NA,NA
2010,2201101,6589,6714,79,25,526671.41,526671.41,569941.09,37452.48,0,0,0,0,0,0
2009,2201804,1721,1738,84,72.59,203240.02,203240.02,236777.57,34434.64,0,219428.54,0,0,0,0
2007,2201960,3687,3276,196,56.7,244698.27,244698.27,252100,26554.29,18958.5,18958.5,NA,NA,NA,NA
2009,2202851,1350,1415,197,43.74,126551.76,126551.76,123758.29,1248.55,0,229468.15,0,0,0,0
2010,2203107,6843,7262,190,259,593418.41,593418.41,602832.68,80600.05,0,0,0,0,0,0
2007,2203420,1008,1020,135,48.8,92867.55,92867.55,104555.97,22647.67,10526.67,10526.67,NA,NA,NA,NA
2007,2203602,2624,3815,547,1.47,282580.14,282580.14,275873.99,712.51,0,0,NA,NA,NA,NA
2011,2204550,1206,1280,107.49,156.9,116648.83,116648.83,127035.41,75017.65,0,0,NA,NA,NA,NA
2009,2205201,7908,8257,468,52.5,719803.09,719803.09,775716.3,228953.66,4950,770645.41,0,0,0,0
2009,2205300,2380,2519,338,422.24,205343.53,205343.53,203440.31,60780.21,0,216581.15,0,0,0,0
2007,2205300,2232,2452,181,96.75,146528.45,146528.45,152693.27,48870.54,0,0,NA,NA,NA,NA
2009,2206308,799,848,54,50.65,47503.67,47503.67,56655.97,4930.62,0,50748.93,0,0,0,0
2008,2206308,803,859,63,2.46,49455.48,49455.48,50969.81,1305.11,0,0,NA,NA,NA,NA
2008,2207207,2677,2823,293.8,75.01,240614.2,240614.2,238198.33,36133.81,30583.81,30583.81,NA,NA,NA,NA
2010,2207850,1691,1793,114,89,170122.48,170122.48,173560.73,43949.63,0,0,0,0,0,0
2008,2208106,4576,4754,243,116.3,358973.91,358973.91,392254.02,55713.31,0,0,NA,NA,NA,NA
2010,2209203,1656,3544,35,1,117073.95,117073.95,128676.21,2478.25,0,0,0,0,0,0
2011,2209856,1646,1237,162.19,72.29,194502.02,194502.02,181269.7,42772.94,0,0,NA,NA,NA,NA
2010,2210300,3074,2328,205,227,435149.46,435149.46,453537.81,86047.54,0,0,0,0,0,0
2006,2902708,31300,21080,1311.2,625,1037689.11,1037689.11,1233501.1,289256.92,0,0,NA,NA,NA,NA
2006,2903003,10442,5589,432.82,1265.99,489493.79,489493.79,488810.96,201990.38,0,0,NA,NA,NA,NA
2006,2908804,1874,2130,126.16,0.48,147362.05,147362.05,141596.57,16677.46,0,0,NA,NA,NA,NA
2006,2911204,34012,22478,1814.9,1138.6,956721.48,956721.48,956721.48,222086.75,49151.59,51722.59,NA,NA,NA,NA
2004,2913200,16867,16690,914.29,288.74,952488.21,952488.21,1017191.05,NA,0,0,NA,NA,NA,NA
2006,2914653,20749,21476,942.08,976.45,894266.9,894266.9,895471.64,177046.13,0,0,NA,NA,NA,NA
2006,2915809,21504,25854,810.71,435.2,1060784.12,1060784.12,1043207.39,85520.58,0,0,NA,NA,NA,NA
2005,2917334,4615,4475,173.16,153.59,213353.75,213353.75,220175.18,45268.67,0,0,NA,NA,NA,NA
2003,2917508,48715,52083,2882.7,1268,2343216.61,2343216.61,1945692,NA,0,0,NA,NA,NA,NA
2005,2922003,21934,23047,633.2,141.88,980004.1,823411.8,996519.05,129483.49,0,1830000,NA,NA,NA,NA
2006,2922201,3677,3533,125.67,89.71,155572.47,155572.47,124308.55,26098.52,0,0,NA,NA,NA,NA
2006,2926103,5866,5323,365.97,0.36,283569.08,283569.08,285294.34,85271.26,0,0,NA,NA,NA,NA
2006,2926202,6975,10820,270.92,305.88,426629.46,426629.46,426975.23,59504.33,0,0,NA,NA,NA,NA
2004,2929255,9787,9955,430.39,1675.44,410519.57,410519.57,411689.27,NA,0,0,NA,NA,NA,NA
2004,2929503,22355,30738,1301.65,33.63,1179715.17,1179715.17,1277968.07,NA,0,0,NA,NA,NA,NA
2003,2931004,6303,7204,363.7,120,360089.36,360089.36,372478,NA,0,0,NA,NA,NA,NA
2005,2102325,24444,32611,1533.6,1440.22,395528.34,395528.34,274669.45,557967.87,82650.52,105075.3,NA,NA,NA,NA
2004,2102325,24224,31417,720,1005,457824.53,457824.53,249885.52,434564.43,214159.52,214159.52,NA,NA,NA,NA
2006,2102408,1872,3221,175.61,60.82,54298.29,54298.29,48564.74,25246.48,0,0,NA,NA,NA,NA
2002,2103208,29014,37800,1566,NA,673140,673140,592363,125018,28510,28510,NA,NA,NA,NA
2005,2103257,5260,4807,439.98,142.75,136135.12,136135.12,183984.89,56651.93,0,0,NA,NA,NA,NA
2004,2104651,3425,2885,219,NA,80433.69,80433.69,80015.41,61214.03,0,0,NA,NA,NA,NA
2004,2104701,4160,3046,546,NA,86788.57,86788.57,91225.13,77337.45,13161,13161,NA,NA,NA,NA
2003,2105708,5823,24534,482,558,179966,179966,179018,50620,0,25845,NA,NA,NA,NA
2005,2107001,6008,5091,132.31,118.92,151662.55,151662.55,85398.27,106193.27,10835.05,13774.82,NA,NA,NA,NA
2005,2107100,5324,5311,289.97,357.4,129577.58,129577.58,125901.48,46211.12,0,0,NA,NA,NA,NA
2004,2108405,2678,3115,95,NA,61237.3,61237.3,37538.21,32104.05,0,0,NA,NA,NA,NA
2002,2108454,6243,6840,924.2,NA,137292,137292,125080,26410,2875,2875,NA,NA,NA,NA
2005,2110302,8727,5297,830.72,484.93,184547.73,184547.73,210999.54,112396.08,0,0,NA,NA,NA,NA
2004,2110500,15543,17782,921,574,469850.42,469850.42,464549.15,196857.91,207090.43,207090.43,NA,NA,NA,NA
2004,2202406,4337,5605,318,220,200559,200559,178914.14,71155,0,0,NA,NA,NA,NA
2006,2205151,1299,854,132,63,75753.82,75753.82,66207.75,32603.64,0,21104.26,NA,NA,NA,NA
2005,2205151,1256,852,102,62,72050.3,72050.3,61970.06,2040.35,12907,12907,NA,NA,NA,NA
2005,2206506,3330,2749,152,192,203087.9,203087.9,205668.39,72931.23,0,0,NA,NA,NA,NA
2003,2207603,3183,4149,372,NA,131522,131522,109573,6001,0,0,NA,NA,NA,NA
2006,2210375,570,607,58,56,37275.15,37275.15,54695.84,24105.61,0,0,NA,NA,NA,NA
2006,2211209,12820,11952,1316,626,792121.65,792121.65,845595.64,295982.9,20978,20978,NA,NA,NA,NA
2003,2211209,10312,11462,1089,NA,558179,558179,575158,247646,0,0,NA,NA,NA,NA
2002,2211209,11732,11351,132,NA,480645.03,480645.03,525516.38,101942.34,NA,NA,NA,NA,NA,NA
1999,2911204,25420,25522,1118.59,NA,491539.93,491539.93,491539.93,77058.77,12738.98,87934.25,NA,NA,NA,NA
2001,2100436,9777,13363,622.09,NA,105684,105684,79256,1501,114,114,NA,NA,NA,NA
2001,2211209,2325,11246,986,NA,446859,446859,473194,102413,NA,NA,NA,NA,NA,NA
2022,2906857,7295,NA,433.54,375.58,2554154.44,2554154.44,2573375.53,5902.66,371103.95,386830.13,0,0,0,0
2022,2911600,10544,NA,1470.47,1003.31,3223576.87,3223576.87,3457042.84,188733.48,245072.95,293763.45,0,0,0,0
2022,2918456,3117,NA,170.17,81.14,1025079.68,1025079.68,1030052.54,52034.67,88066.46,94822.19,0,0,0,0
2022,2101251,3402,NA,525.6,2.68,1508561.06,1508561.06,617000.52,6937.13,12660.43,15318.29,0,0,0,0
2022,2103554,4589,NA,1094.68,429.68,346224.59,346224.59,47257.96,285447.68,26368.19,31903.78,0,0,0,0
2022,2201929,1040,NA,62,69.3,193045.48,193045.48,179989.78,62574.32,0,2769.4,0,0,0,0
2022,2204154,2391,NA,175,72,0,0,0,127560,NA,NA,344080,401080,0,0
2020,2900355,10914,6077,612.75,692.53,1882616.16,1882616.16,1939148.85,226647.11,187769.78,214254.08,NA,NA,NA,NA
2019,2902708,53578,24381,3766.8,NA,3600000,3600000,3600000,425061.62,0,0,0,0,0,0
2020,2903276,15796,6463,1256.09,1108.13,2289149,2289149,2306064.76,681303.77,76693.18,112367.25,NA,NA,NA,NA
2018,2903706,8862,4878,379.8,900,1473536.56,1473536.56,1514926.48,254264.12,1213180.64,1467281.01,NA,NA,0,0
2019,2906402,5072,3227,291.63,220.9,845434.45,845434.45,738447.65,164334.86,0,0,NA,NA,NA,NA
2021,2907905,12401,12467,760.87,405.97,3312339.86,3312339.86,3483601.34,185586.72,134995.99,182728.74,0,0,0,0
2020,2912004,5151,4224,355.25,248.34,1579170.95,1579170.95,1507755.62,78263.14,51612.85,73794.51,NA,NA,NA,NA
2018,2912509,8170,5404,326.12,359,1246215.51,1246215.51,1238358.68,73167.82,548577.28,548577.28,NA,NA,0,0
2019,2918308,8692,7325,341.67,230.32,1700596.09,1700596.09,1662879.24,66168.81,0,26000,NA,NA,NA,NA
2021,2919058,5232,5326,311.75,731.49,714099.66,714099.66,738224.69,67300.69,147308.62,155042.87,0,0,0,0
2018,2919405,6073,6301,206.92,571,996442.6,996442.6,998102.88,186562.62,0,0,NA,NA,0,0
2017,2921104,18600,18668,908.43,657.67,3722895.23,3722895.23,3769325.69,198350.12,0,0,NA,NA,0,0
2018,2924058,9119,5117,352.27,187,1490045.11,1490045.11,1427518.76,123653.18,134730.18,134730.18,NA,NA,0,0
2021,2925253,12778,7864,2774.38,1001.34,2977565.45,2977565.45,3068922.32,601190.7,153008.57,180860.53,0,0,0,0
2020,2925402,6088,4656,506.23,305.95,1816211.59,1816211.59,1709218.71,106028.98,358769.16,382135.28,NA,NA,NA,NA
2017,2926103,11074,8214,0,1448.6,1530013.89,1530013.89,1611888.92,287647.88,0,0,NA,NA,0,0
2019,2926905,5966,5151,245.24,410.01,1124771.36,1124771.36,1188224.7,161774.58,97919.63,97919.63,NA,NA,NA,NA
2018,2928901,12250,10360,609.61,471,2593395.18,2593395.18,2494875.56,164601.01,575694.17,575694.17,NA,NA,0,0
2019,2929909,25173,21389,789.21,1533.44,4898125,4898125,4764092.49,642649.71,869581.53,1008135.79,NA,NA,NA,NA
2021,2930766,5354,3874,299.65,297.88,1495192.15,1495192.15,1559470.87,164638.36,158296.78,168080.73,0,0,0,0
2018,2930766,8170,4237,288.74,329,1183096.27,1183096.27,1188708.05,132915.59,0,0,NA,NA,0,0
2018,2932309,17997,19237,734.71,369,2969842.83,2969842.83,3121561.21,102969.9,0,0,NA,NA,0,0
2017,2933059,12556,6893,518.98,807.35,1898716.59,1898716.59,1785168.24,220791.98,0,0,NA,NA,0,0
2019,2933174,3790,3264,202.77,85.33,678235.12,678235.12,665661.23,84342.96,0,0,NA,NA,NA,NA
2019,2100477,8633,10102,782.88,496.99,1325562.97,1325562.97,1189960.58,325259.24,50128.43,50128.43,0,0,0,0
2018,2101939,1852,2330,245,124.03,191691.76,191691.76,187759.33,98374.73,0,0,0,0,0,0
2021,2102101,8127,13650,1465,816.97,0,0,0,430513.76,11334.88,21968.24,NA,NA,NA,NA
2019,2104008,8742,9376,1693.76,845.01,1720393.36,1720393.36,1432393.39,514602.98,108452.8,108452.8,0,0,0,0
2019,2104602,3496,4935,349.92,171.84,0,0,0,112694.46,22405.66,22405.66,0,0,0,0
2018,2104800,61612,41087,1657.34,NA,8162177.42,8162177.42,8162177.42,3035232.16,0,61864.9,0,0,0,0
2021,2106375,2232,10744,212.62,301.94,0,0,0,259192.6,1645.07,3188.32,NA,NA,NA,NA
2020,2106805,2317,9535,490.37,202.5,467479.04,467479.04,345162.57,116603.2,3423.69,6949.76,0,0,0,0
2017,2106805,2692,9365,295.91,105.99,452663.18,452663.18,361490.33,59517.44,0,0,0,0,0,0
2018,2107001,5015,5015,959.97,417.66,1056720.84,1056720.84,674033.23,339980.12,0,0,0,0,0,0
2017,2108058,790,5109,159.95,66.76,75711.46,75711.46,50371.86,38257.3,0,0,0,0,0,0
2019,2109205,2049,4546,413.45,240.81,311274.93,311274.93,228096.55,147860.99,26473.53,26473.53,0,0,0,0
2017,2109403,3779,4674,328.86,202.49,250931.48,250931.48,177981.97,120251.82,0,0,0,0,0,0
2021,2109502,10404,10245,1059.66,692.23,2055024.2,2055024.2,1724790.36,339088.29,35958.72,43650.01,NA,NA,NA,NA
2021,2109908,43567,85174,5767.61,4258.9,7023929.15,7023929.15,5212263.62,2171357.71,466470.57,508333.41,NA,NA,NA,NA
2021,2110708,14359,17717,2241.66,1586.98,2644233.91,2644233.91,1948773.11,1004073.74,17343.99,33614.55,NA,NA,NA,NA
2019,2111763,9162,6940,1816.93,964.08,2023355.13,2023355.13,1549222.27,579396.21,116339.48,116339.48,0,0,0,0
2017,2112233,18555,18555,1320.66,1108.6,2652782.59,2652782.59,2059482.59,475882.51,31508.85,31508.85,0,0,0,0
2018,2201002,1845,2457,91.8,34.39,265149.67,265149.67,294168.56,29080.28,0,226.85,0,0,0,0
2021,2201408,5955,5090,558.81,416.73,1119792.07,1119792.07,1121046.24,381660.42,0,17248.89,0,0,0,0
2019,2202539,3665,1032,720,NA,63231.73,63231.73,61740,313601.6,NA,NA,138198.1,138198.1,0,0
2020,2202737,3513,1241,1000,151,0,0,0,36000,NA,NA,30000,30000,0,0
2018,2203305,13044,11295,1144.64,750.54,1965915.22,1965915.22,2879929.32,489571.18,0,1980.77,0,0,0,0
2018,2203354,2305,2482,106.09,1.1,285579.42,285579.42,334050.07,1281.94,0,276.64,0,0,0,0
2017,2204600,3695,3135,240,156.39,448405.59,448405.59,519881.71,92978.83,0,1583.73,0,0,0,0
